"name","date","tas","pr"
"Pool",2020-10-10,302,0
"Pool",2020-10-11,299.9,0
"Pool",2020-10-12,299.8,0
"Pool",2020-10-13,299.1,0
"Pool",2020-10-14,298.5,0
"Pool",2020-10-15,299.4,0
"Pool",2020-10-16,298.4,0
"Pool",2020-10-17,298.4,0
"Pool",2020-10-18,300.1,0
"Pool",2020-10-19,300.6,0
"Pool",2020-10-20,300.6,0.2
"Pool",2020-10-21,299.7,0
"Pool",2020-10-22,299.9,0
"Pool",2020-10-23,300.3,0
"Pool",2020-10-24,301.3,0
"Pool",2020-10-25,299.9,0.1
"Pool",2020-10-26,299.3,0
"Pool",2020-10-27,299.9,0
"Pool",2020-10-28,299.6,0
"Pool",2020-10-29,299.7,0
"Pool",2020-10-30,299.6,0
"Pool",2020-10-31,298.9,0.1
"Pool",2020-11-01,297,8.7
"Pool",2020-11-02,295.8,4.2
"Pool",2020-11-03,295.5,1.6
"Pool",2020-11-04,294.5,3.7
"Pool",2020-11-05,293.1,NA
"Pool",2020-11-06,293.1,0.8
"Pool",2020-11-07,294.4,0
"Pool",2020-11-08,294.9,0
"Pool",2020-11-09,294.5,2.9
"Pool",2020-11-10,294.8,0.5
"Pool",2020-11-11,294.1,1.6
"Pool",2020-11-12,294.1,0.5
"Pool",2020-11-13,294.5,0
"Pool",2020-11-14,294.6,2.9
"Pool",2020-11-15,292.2,6.3
"Pool",2020-11-16,292,1.3
"Pool",2020-11-17,292.5,0
"Pool",2020-11-18,292.7,0
"Pool",2020-11-19,293.1,0.3
"Pool",2020-11-20,292.4,2.6
"Pool",2020-11-21,291.1,7.6
"Pool",2020-11-22,291.5,0.3
"Pool",2020-11-23,291.5,0
"Pool",2020-11-24,291.5,0
"Pool",2020-11-25,291.6,7.3
"Pool",2020-11-26,289.4,5.8
"Pool",2020-11-27,289.9,0.3
"Pool",2020-11-28,290.2,3.1
"Pool",2020-11-29,290.1,0
"Pool",2020-11-30,291.1,0.3
"Pool",2020-12-01,290.6,1
"Pool",2020-12-02,290.4,1
"Pool",2020-12-03,289.8,0
"Pool",2020-12-04,289.9,0
"Pool",2020-12-05,290.1,3.2
"Pool",2020-12-06,289.7,0.7
"Pool",2020-12-07,290.1,0
"Pool",2020-12-08,292.6,0.2
"Pool",2020-12-09,290.2,0.7
"Pool",2020-12-10,289.9,0
"Pool",2020-12-11,291,0
"Pool",2020-12-12,292.7,0.2
"Pool",2020-12-13,294.7,0
"Pool",2020-12-14,293.8,10.8
"Pool",2020-12-15,290.4,0.5
"Pool",2020-12-16,288.9,9.9
"Pool",2020-12-17,289,3.7
"Pool",2020-12-18,289,0.7
"Pool",2020-12-19,289,0
"Pool",2020-12-20,289.2,0
"Pool",2020-12-21,289.5,0
"Pool",2020-12-22,289.6,0.2
"Pool",2020-12-23,289.5,2.7
"Pool",2020-12-24,288,2.7
"Qina",2020-02-09,280.6,5.8
"Qina",2020-02-10,279.8,1.6
"Qina",2020-02-11,281.6,0.3
"Qina",2020-02-12,285,0
"Qina",2020-02-13,286.1,0
"Qina",2020-02-14,286.6,0
"Qina",2020-02-15,287.6,0
"Qina",2020-02-16,285.7,5.3
"Qina",2020-02-17,285.6,0.5
"Qina",2020-02-18,287.2,0.2
"Qina",2020-02-19,285.4,7.9
"Qina",2020-02-20,285,1.6
"Qina",2020-02-21,285.7,0.2
"Qina",2020-02-22,284.8,0.5
"Qina",2020-02-23,285,0.2
"Qina",2020-02-24,284.7,2.4
"Qina",2020-02-25,285,10.9
"Qina",2020-02-26,285.7,0.2
"Qina",2020-02-27,287.1,0
"Qina",2020-02-28,288.8,0
"Qina",2020-02-29,286.8,3.8
"Qina",2020-03-01,285.6,1.2
"Qina",2020-03-02,285.5,NA
"Qina",2020-03-03,287.2,0
"Qina",2020-03-04,290.1,0
"Qina",2020-03-05,292.1,0
"Qina",2020-03-06,286.3,12.1
"Qina",2020-03-07,286.8,0.3
"Qina",2020-03-08,289.2,0
"Qina",2020-03-09,291.9,0
"Qina",2020-03-10,289.8,0
"Qina",2020-03-11,291.6,0.1
"Qina",2020-03-12,293.3,9.9
"Qina",2020-03-13,286.9,30.4
"Qina",2020-03-14,287.6,13.1
"Qina",2020-03-15,288.6,0
"Qina",2020-03-16,289.9,0
"Qina",2020-03-17,286.6,9.6
"Qina",2020-03-18,284.4,2.4
"Qina",2020-03-19,284.8,0.6
"Qina",2020-03-20,283,12.4
"Qina",2020-03-21,281.9,4.1
"Qina",2020-03-22,284.6,0
"Qina",2020-03-23,289,0.1
"Qina",2020-03-24,290.1,0
"Qina",2020-03-25,287.9,0
"Qina",2020-03-26,289.9,0.1
"Qina",2020-03-27,292.4,0.6
"Qina",2020-03-28,289,0.6
"Qina",2020-03-29,288.6,0
"Qina",2020-03-30,291.8,0
"Qina",2020-03-31,293.9,0.3
"Qina",2020-04-01,288.7,0.7
"Qina",2020-04-02,288.6,0
"Qina",2020-04-03,290.3,0
"Qina",2020-04-04,294,0
"Qina",2020-04-05,295.4,NA
"Qina",2020-04-06,291.2,0
"Qina",2020-04-07,289.7,0.1
"Qina",2020-04-08,288,0
"Qina",2020-04-09,288,0.1
"Qina",2020-04-10,286.9,4.9
"Qina",2020-04-11,287.2,2.1
"Qina",2020-04-12,288.2,0
"Qina",2020-04-13,289.7,0
"Qina",2020-04-14,291.5,0.4
"Qina",2020-04-15,293,0
"Qina",2020-04-16,292.9,1.1
"Qina",2020-04-17,289.9,0.5
"Qina",2020-04-18,292.9,0
"Qina",2020-04-19,295.7,0
"Qina",2020-04-20,296.1,0
"Qina",2020-04-21,296.8,0
"Qina",2020-04-22,299,0
"Qina",2020-04-23,293.8,0
"Qina",2020-04-24,294.9,0.1
"Qina",2020-04-25,290.9,0.9
"Qina",2020-04-26,290.5,0
"Qina",2020-04-27,292,0.2
"Qina",2020-04-28,293.2,0
"Qina",2020-04-29,291.2,0
"Qina",2020-04-30,292,0
"Qina",2020-05-01,294.1,0
"Qina",2020-05-02,293.6,NA
"Qina",2020-05-03,294.8,0
"Qina",2020-05-04,295.1,0
"Qina",2020-05-05,292,2.6
"Qina",2020-05-06,290.9,0.3
"Qina",2020-05-07,293.5,0
"Qina",2020-05-08,297.1,0
"Qina",2020-05-09,293.7,0.3
"Qina",2020-05-10,293.7,0
"Qina",2020-05-11,295.7,0
"Qina",2020-05-12,298.5,0
"Qina",2020-05-13,300.6,0
"Qina",2020-05-14,301.4,0
"Qina",2020-05-15,302.2,0.1
"Qina",2020-05-16,304.1,0
"Qina",2020-05-17,304.8,0
"Qina",2020-05-18,305.7,0
"Qina",2020-05-19,305.5,0
"Qina",2020-05-20,305.2,0
"Qina",2020-05-21,304.9,0
"Qina",2020-05-22,301.4,0
"Qina",2020-05-23,295.9,0
"Qina",2020-05-24,292.4,0.3
"Qina",2020-05-25,293.5,0
"Qina",2020-05-26,296.8,0
"Qina",2020-05-27,296.9,0
"Qina",2020-05-28,294.9,0
"Qina",2020-05-29,293.2,0
"Qina",2020-05-30,293.9,0
"Qina",2020-05-31,295.1,0
"Qina",2020-06-01,297.4,0
"Qina",2020-06-02,298.1,NA
"Qina",2020-06-03,296,0
"Qina",2020-06-04,298.1,0
"Qina",2020-06-05,299,0
"Qina",2020-06-06,300.6,0
"Qina",2020-06-07,301.9,0
"Qina",2020-06-08,301.3,0
"Qina",2020-06-09,299.4,0
"Qina",2020-06-10,299.3,0
"Qina",2020-06-11,299.1,0
"Qina",2020-06-12,298.5,0
"Qina",2020-06-13,300.9,0
"Qina",2020-06-14,298.5,0
"Qina",2020-06-15,297.2,0
"Qina",2020-06-16,298.8,0
"Qina",2020-06-17,301.5,0
"Qina",2020-06-18,299.1,0
"Qina",2020-06-19,297.2,0
"Qina",2020-06-20,298.1,0.1
"Qina",2020-06-21,300.7,0
"Qina",2020-06-22,300.9,0
"Qina",2020-06-23,299.5,0
"Qina",2020-06-24,298.3,0
"Qina",2020-06-25,298.4,0
"Qina",2020-06-26,300,0
"Qina",2020-06-27,301.4,0
"Qina",2020-06-28,301.2,0
"Qina",2020-06-29,300.6,0
"Qina",2020-06-30,299.6,0
"Qina",2020-07-01,300.6,0
"Qina",2020-07-02,301.2,0
"Qina",2020-07-03,302.4,0
"Qina",2020-07-04,302,0
"Qina",2020-07-05,301,0
"Qina",2020-07-06,300.9,0
"Qina",2020-07-07,301.1,0
"Qina",2020-07-08,300.8,0
"Qina",2020-07-09,300.2,0
"Qina",2020-07-10,300.8,0
"Qina",2020-07-11,301.4,0
"Qina",2020-07-12,301.4,0
"Qina",2020-07-13,301.3,0
"Qina",2020-07-14,302.3,0
"Qina",2020-07-15,302.9,0
"Qina",2020-07-16,301.8,0
"Qina",2020-07-17,300.7,0
"Qina",2020-07-18,300.9,0
"Qina",2020-07-19,302.9,0
"Qina",2020-07-20,303.4,0
"Qina",2020-07-21,302.5,0
"Qina",2020-07-22,302.4,0
"Qina",2020-07-23,303,0
"Qina",2020-07-24,302.3,0
"Qina",2020-07-25,302.7,0
"Qina",2020-07-26,304,0
"Qina",2020-07-27,305.2,0
"Qina",2020-07-28,304.5,0
"Qina",2020-07-29,305.6,0
"Qina",2020-07-30,305.4,0
"Qina",2020-07-31,304,0
"Qina",2020-08-01,303.2,0
"Qina",2020-08-02,302.1,0
"Qina",2020-08-03,302.3,0
"Qina",2020-08-04,301.7,0
"Qina",2020-08-05,301,0
"Qina",2020-08-06,301.5,0
"Qina",2020-08-07,302.6,0
"Qina",2020-08-08,302.6,0
"Qina",2020-08-09,300.7,0
"Qina",2020-08-10,300.3,0
"Qina",2020-08-11,300.4,0
"Qina",2020-08-12,300.8,0
"Qina",2020-08-13,302,0
"Qina",2020-08-14,302.5,0
"Qina",2020-08-15,302.3,0
"Qina",2020-08-16,302.2,0
"Qina",2020-08-17,302,0
"Qina",2020-08-18,301.2,0
"Qina",2020-08-19,301.4,0
"Qina",2020-08-20,301.5,0
"Qina",2020-08-21,300.2,0
"Qina",2020-08-22,300.7,0
"Qina",2020-08-23,301.2,0
"Qina",2020-08-24,302,0
"Qina",2020-08-25,301.9,0
"Qina",2020-08-26,301.2,0
"Qina",2020-08-27,300.3,0
"Qina",2020-08-28,301.1,0
"Qina",2020-08-29,303.9,0
"Qina",2020-08-30,304.3,0
"Qina",2020-08-31,304.7,0
"Qina",2020-09-01,303.3,0
"Qina",2020-09-02,303.4,0
"Qina",2020-09-03,305.1,0
"Qina",2020-09-04,306.8,0.3
"Qina",2020-09-05,305.7,0
"Qina",2020-09-06,305,0
"Qina",2020-09-07,304.8,0
"Qina",2020-09-08,304.6,0
"Qina",2020-09-09,304.4,0
"Qina",2020-09-10,304.9,0
"Qina",2020-09-11,304.6,0.3
"Qina",2020-09-12,303.6,0
"Qina",2020-09-13,302.4,0
"Qina",2020-09-14,302,0
"Qina",2020-09-15,302.8,0
"Qina",2020-09-16,303.6,0
"Qina",2020-09-17,304,0
"Qina",2020-09-18,303.6,0
"Qina",2020-09-19,303.5,0
"Qina",2020-09-20,303.2,0
"Qina",2020-09-21,302,0
"Qina",2020-09-22,300.9,0
"Qina",2020-09-23,300.1,0
"Qina",2020-09-24,299.6,0
"Qina",2020-09-25,299,0
"Qina",2020-09-26,299.1,0.1
"Qina",2020-09-27,300.4,0
"Qina",2020-09-28,302.3,0
"Qina",2020-09-29,302.1,0
"Qina",2020-09-30,302.3,0
"Qina",2020-10-01,300.8,0.1
"Qina",2020-10-02,298.9,0
"Qina",2020-10-03,297.9,0
"Qina",2020-10-04,297,0
"Qina",2020-10-05,298.4,0
"Qina",2020-10-06,299.5,0
"Qina",2020-10-07,299.9,0
"Qina",2020-10-08,300.8,0
"Qina",2020-10-09,302.2,0
"Qina",2020-10-10,300.3,0
"Qina",2020-10-11,299.1,0
"Qina",2020-10-12,298.9,0
"Qina",2020-10-13,298.3,0
"Qina",2020-10-14,297.5,0
"Qina",2020-10-15,298.1,0
"Qina",2020-10-16,297,0
"Qina",2020-10-17,297.1,0
"Qina",2020-10-18,298.1,0
"Qina",2020-10-19,298.3,0
"Qina",2020-10-20,298,0
"Qina",2020-10-21,297.8,0
"Qina",2020-10-22,298,0
"Qina",2020-10-23,297.7,0
"Qina",2020-10-24,299,0
"Qina",2020-10-25,298.2,0.1
"Qina",2020-10-26,297.2,0
"Qina",2020-10-27,298.4,0
"Qina",2020-10-28,298.5,0
"Qina",2020-10-29,298.6,0
"Qina",2020-10-30,298.3,0
"Qina",2020-10-31,297.3,0.1
"Qina",2020-11-01,295.8,6.5
"Qina",2020-11-02,294.2,5.1
"Qina",2020-11-03,293.5,0.7
"Qina",2020-11-04,292.5,1.7
"Qina",2020-11-05,291.3,NA
"Qina",2020-11-06,290.8,0.2
"Qina",2020-11-07,291.5,0
"Qina",2020-11-08,292.6,0.2
"Qina",2020-11-09,292.5,0.5
"Qina",2020-11-10,292.6,0.2
"Qina",2020-11-11,292.2,0.5
"Qina",2020-11-12,292.4,0.7
"Qina",2020-11-13,292.6,0
"Qina",2020-11-14,293.3,1
"Qina",2020-11-15,290.9,2.2
"Qina",2020-11-16,289.8,0.2
"Qina",2020-11-17,290.4,0
"Qina",2020-11-18,291.8,0
"Qina",2020-11-19,291.4,0
"Qina",2020-11-20,290.2,1.2
"Qina",2020-11-21,288.8,3.4
"Qina",2020-11-22,289,0
"Qina",2020-11-23,289.5,0
"Qina",2020-11-24,289.7,0
"Qina",2020-11-25,289.2,4.1
"Qina",2020-11-26,287.4,3.4
"Qina",2020-11-27,287.4,0
"Qina",2020-11-28,287.7,3.1
"Qina",2020-11-29,287.1,0
"Qina",2020-11-30,287.8,0
"Qina",2020-12-01,287.7,0.3
"Qina",2020-12-02,287.9,0.3
"Qina",2020-12-03,287.8,0
"Qina",2020-12-04,287.8,0
"Qina",2020-12-05,287.3,1.2
"Qina",2020-12-06,287,0
"Qina",2020-12-07,287,0.3
"Qina",2020-12-08,289.4,0
"Qina",2020-12-09,288,0
"Qina",2020-12-10,287.6,0
"Qina",2020-12-11,288.3,0
"Qina",2020-12-12,290.7,0.3
"Qina",2020-12-13,292.8,0
"Qina",2020-12-14,292.8,8.8
"Qina",2020-12-15,288.1,1.2
"Qina",2020-12-16,286.9,18.6
"Qina",2020-12-17,286.7,4.1
"Qina",2020-12-18,286,0.3
"Qina",2020-12-19,286.2,0
"Qina",2020-12-20,286.6,0
"Qina",2020-12-21,287.1,0
"Qina",2020-12-22,286.8,0
"Qina",2020-12-23,287.3,2.4
"Qina",2020-12-24,285.6,1.8
"Qina",2020-12-25,285.7,0
"Qina",2020-12-26,287.3,0
"Qina",2020-12-27,286.2,0
"Qina",2020-12-28,285.1,0
"Qina",2020-12-29,286.1,0
"Qina",2020-12-30,286.5,0
"Qina",2020-12-31,286.3,0
"Qina",2021-01-01,286.6,NA
"Qina",2021-01-02,287.2,NA
"Qina",2021-01-03,287.2,NA
"Qina",2021-01-04,288.4,NA
"Qina",2021-01-05,288.3,NA
"Qina",2021-01-06,288.8,NA
"Qina",2021-01-07,288.6,NA
"Qina",2021-01-08,287.8,NA
"Qina",2021-01-09,288.1,NA
"Qina",2021-01-10,287.7,NA
"Qina",2021-01-11,288,NA
"Qina",2021-01-12,289.6,NA
"Qina",2021-01-13,290.1,NA
"Qina",2021-01-14,287.1,NA
"Qina",2021-01-15,284.8,NA
"Qina",2021-01-16,283.9,NA
"Qina",2021-01-17,285.3,NA
"Qina",2021-01-18,284,NA
"Qina",2021-01-19,284.3,NA
"Qina",2021-01-20,282.1,NA
"Qina",2021-01-21,281.7,NA
"Qina",2021-01-22,283.1,NA
"Qina",2021-01-23,282.7,NA
"Qina",2021-01-24,283,NA
"Qina",2021-01-25,283.9,NA
"Qina",2021-01-26,284.6,NA
"Qina",2021-01-27,286.6,NA
"Qina",2021-01-28,284.7,NA
"Qina",2021-01-29,282.7,NA
"Qina",2021-01-30,283.3,NA
"Qina",2021-01-31,286,NA
"Qina",2021-02-01,287.9,NA
"Qina",2021-02-02,289.6,NA
"Qina",2021-02-03,290.1,NA
"Qina",2021-02-04,287.1,NA
"Qina",2021-02-05,286.5,NA
"Qina",2021-02-06,287.5,NA
"Qina",2021-02-07,286.9,NA
"Qina",2021-02-08,289.9,NA
"Qina",2021-02-09,290.8,NA
"Qina",2021-02-10,288.9,NA
"Qina",2021-02-11,287.7,NA
"Qina",2021-02-12,287.8,NA
"Qina",2021-02-13,286.2,NA
"Qina",2021-02-14,287.9,NA
"Qina",2021-02-15,287,NA
"Qina",2021-02-16,285.7,NA
"Qina",2021-02-17,280.5,NA
"Qina",2021-02-18,281.1,NA
"Qina",2021-02-19,282.2,NA
"Qina",2021-02-20,282.8,NA
"Qina",2021-02-21,282.9,NA
"Qina",2021-02-22,284.4,NA
"Qina",2021-02-23,287,NA
"Qina",2021-02-24,286.7,NA
"Qina",2021-02-25,285.8,NA
"Qina",2021-02-26,287,NA
"Qina",2021-02-27,288.5,NA
"Qina",2021-02-28,286.8,NA
"Qina",2021-03-01,285.6,NA
"Qina",2021-03-02,285.8,NA
"Qina",2021-03-03,285.1,NA
"Qina",2021-03-04,283.6,NA
"Qina",2021-03-05,286.1,NA
"Qina",2021-03-06,287.5,NA
"Qina",2021-03-07,287.7,NA
"Qina",2021-03-08,287,NA
"Qina",2021-03-09,289.1,NA
"Qina",2021-03-10,295.3,NA
"Qina",2021-03-11,291.9,NA
"Qina",2021-03-12,287.1,NA
"Qina",2021-03-13,286.7,NA
"Qina",2021-03-14,288.6,NA
"Qina",2021-03-15,290.7,NA
"Qina",2021-03-16,289.7,NA
"Qina",2021-03-17,288.7,NA
"Qina",2021-03-18,287.6,NA
"Qina",2021-03-19,287.8,NA
"Qina",2021-03-20,291.8,NA
"Qina",2021-03-21,296.1,NA
"Qina",2021-03-22,298.2,NA
"Qina",2021-03-23,296.9,NA
"Qina",2021-03-24,289.2,NA
"Qina",2021-03-25,287.1,NA
"Qina",2021-03-26,285,NA
"Qina",2021-03-27,284.9,NA
"Qina",2021-03-28,286,NA
"Qina",2021-03-29,287,NA
"Qina",2021-03-30,287.6,NA
"Qina",2021-03-31,287.2,NA
"Qina",2021-04-01,287.6,NA
"Qina",2021-04-02,286,NA
"Qina",2021-04-03,287.9,NA
"Qina",2021-04-04,289.9,NA
"Qina",2021-04-05,293.3,NA
"Qina",2021-04-06,297.5,NA
"Qina",2021-04-07,297.4,NA
"Qina",2021-04-08,294,NA
"Qina",2021-04-09,290.1,NA
"Qina",2021-04-10,286.1,NA
"Qina",2021-04-11,286.5,NA
"Qina",2021-04-12,286.9,NA
"Qina",2021-04-13,288.2,NA
"Qina",2021-04-14,291.3,NA
"Qina",2021-04-15,295.1,NA
"Qina",2021-04-16,296.7,NA
"Qina",2021-04-17,297.7,NA
"Qina",2021-04-18,300.9,NA
"Qina",2021-04-19,303.3,NA
"Qina",2021-04-20,300.1,NA
"Qina",2021-04-21,295.3,NA
"Qina",2021-04-22,294.5,NA
"Qina",2021-04-23,296,NA
"Sela",2019-11-14,295.6,0.9
"Sela",2019-11-15,293.2,2.8
"Sela",2019-11-16,290,2.4
"Sela",2019-11-17,289.9,0
"Sela",2019-11-18,287.2,0
"Sela",2019-11-19,287.2,0
"Sela",2019-11-20,286.8,0
"Sela",2019-11-21,288.4,0
"Sela",2019-11-22,289,0
"Sela",2019-11-23,287.9,0
"Sela",2019-11-24,288.7,0
"Sela",2019-11-25,290.4,0
"Sela",2019-11-26,292.9,0.4
"Sela",2019-11-27,289.7,0
"Sela",2019-11-28,288.1,0
"Sela",2019-11-29,289,0
"Sela",2019-11-30,289.5,0
"Sela",2019-12-01,289.3,0.2
"Sela",2019-12-02,288.8,1.8
"Sela",2019-12-03,286.5,0
"Sela",2019-12-04,286.7,0
"Sela",2019-12-05,288.1,1.6
"Sela",2019-12-06,287.1,2.6
"Sela",2019-12-07,285.7,0.2
"Sela",2019-12-08,286.1,15.6
"Sela",2019-12-09,286.6,15.6
"Sela",2019-12-10,286.7,1.3
"Sela",2019-12-11,287.8,0
"Sela",2019-12-12,286.7,1
"Sela",2019-12-13,284.8,0
"Sela",2019-12-14,284.5,0
"Sela",2019-12-15,284.6,1.8
"Sela",2019-12-16,284.6,0
"Sela",2019-12-17,284.7,0
"Sela",2019-12-18,286,0
"Sela",2019-12-19,285.6,0
"Sela",2019-12-20,285.9,0
"Sela",2019-12-21,285.6,0
"Sela",2019-12-22,285.7,0
"Sela",2019-12-23,286.4,0
"Sela",2019-12-24,286.3,0
"Sela",2019-12-25,285.9,1.1
"Sela",2019-12-26,284.8,16.2
"Sela",2019-12-27,283,9.9
"Sela",2019-12-28,283,1
"Sela",2019-12-29,283.7,0
"Sela",2019-12-30,283.8,0
"Sela",2019-12-31,282,0
"Sela",2020-01-01,282.8,0
"Sela",2020-01-02,283.8,0.6
"Sela",2020-01-03,283.1,0.2
"Sela",2020-01-04,282,4.9
"Sela",2020-01-05,282.8,NA
"Sela",2020-01-06,282.9,0
"Sela",2020-01-07,283.4,0.4
"Sela",2020-01-08,282.3,12
"Sela",2020-01-09,281.6,8.8
"Sela",2020-01-10,280.6,11.4
"Sela",2020-01-11,281.7,0.2
"Sela",2020-01-12,282.8,0
"Sela",2020-01-13,283.6,1.3
"Sela",2020-01-14,284.3,0.2
"Sela",2020-01-15,286.3,0
"Sela",2020-01-16,286.8,1.7
"Sela",2020-01-17,284.5,8
"Sela",2020-01-18,284.1,22.6
"Sela",2020-01-19,283.9,5.8
"Sela",2020-01-20,282.8,18.1
"Sela",2020-01-21,280.2,24.9
"Sela",2020-01-22,280.1,13.5
"Sela",2020-01-23,281.7,1.3
"Sela",2020-01-24,280.8,21.7
"Sela",2020-01-25,279.8,0
"Sela",2020-01-26,281.4,0
"Sela",2020-01-27,282.6,0
"Sela",2020-01-28,284,0.4
"Sela",2020-01-29,283.9,3.2
"Sela",2020-01-30,283.6,0
"Sela",2020-01-31,283.2,3.9
"Sela",2020-02-01,283,0.6
"Sela",2020-02-02,284.3,0.5
"Sela",2020-02-03,284.7,0
"Sela",2020-02-04,284,0.5
"Sela",2020-02-05,285.3,0
"Sela",2020-02-06,286.8,0
"Sela",2020-02-07,283.3,3.8
"Sela",2020-02-08,281.5,10.3
"Sela",2020-02-09,279.7,4.4
"Sela",2020-02-10,278.7,1.4
"Sela",2020-02-11,280.9,0.8
"Sela",2020-02-12,284.3,0.2
"Sela",2020-02-13,285.4,0
"Sela",2020-02-14,285.8,0
"Sela",2020-02-15,286.7,0
"Sela",2020-02-16,285.1,5.3
"Sela",2020-02-17,284.9,0.9
"Sela",2020-02-18,286.2,0.3
"Sela",2020-02-19,284.7,7
"Sela",2020-02-20,284.5,2.1
"Sela",2020-02-21,285.1,0.8
"Sela",2020-02-22,284,1.2
"Sela",2020-02-23,284.2,0.2
"Sela",2020-02-24,284.2,2.4
"Sela",2020-02-25,284.7,6.1
"Sela",2020-02-26,285.4,0.3
"Sela",2020-02-27,286.5,0
"Sela",2020-02-28,287.9,0
"Sela",2020-02-29,285.9,5.2
"Sela",2020-03-01,284.9,2.5
"Sela",2020-03-02,284.9,NA
"Sela",2020-03-03,286.2,0
"Sela",2020-03-04,289.4,0
"Sela",2020-03-05,291.7,0
"Sela",2020-03-06,285.7,11
"Sela",2020-03-07,286.2,0.4
"Sela",2020-03-08,288.4,0
"Sela",2020-03-09,291.4,0
"Sela",2020-03-10,289,0
"Sela",2020-03-11,290.6,0.1
"Sela",2020-03-12,292.4,8.5
"Sela",2020-03-13,286.3,30.5
"Sela",2020-03-14,286.9,12.5
"Sela",2020-03-15,288.1,0.3
"Sela",2020-03-16,289.5,0
"Sela",2020-03-17,285.8,12.2
"Sela",2020-03-18,283.9,3.3
"Sela",2020-03-19,283.9,1.4
"Sela",2020-03-20,281.9,14
"Sela",2020-03-21,281.1,3.8
"Sela",2020-03-22,283.9,0
"Sela",2020-03-23,288.3,0.3
"Sela",2020-03-24,289.6,0
"Sela",2020-03-25,287.3,0.1
"Sela",2020-03-26,289,0.4
"Sela",2020-03-27,291.3,0.5
"Sela",2020-03-28,287.9,0.8
"Sela",2020-03-29,287.7,0
"Sela",2020-03-30,290.6,0
"Sela",2020-03-31,292.4,0.1
"Sela",2020-04-01,287.6,1
"Sela",2020-04-02,287.4,0
"Sela",2020-04-03,288.8,0
"Sela",2020-04-04,292.5,0
"Sela",2020-04-05,293.8,NA
"Sela",2020-04-06,289.8,0.1
"Sela",2020-04-07,288.2,0.1
"Sela",2020-04-08,286.8,0.2
"Sela",2020-04-09,286.9,0.2
"Sela",2020-04-10,285.8,5.6
"Sela",2020-04-11,286.3,1.7
"Sela",2020-04-12,287.2,0
"Sela",2020-04-13,288.7,0
"Sela",2020-04-14,290.5,0.3
"Sela",2020-04-15,291.8,0
"Sela",2020-04-16,291.8,1.4
"Sela",2020-04-17,288.8,0.6
"Sela",2020-04-18,292,0
"Sela",2020-04-19,294.8,0
"Sela",2020-04-20,295.6,0
"Sela",2020-04-21,295.9,0
"Sela",2020-04-22,297.9,0
"Sela",2020-04-23,292.8,0
"Sela",2020-04-24,293.6,0
"Sela",2020-04-25,289.9,0.9
"Sela",2020-04-26,289.5,0.1
"Sela",2020-04-27,290.8,0
"Sela",2020-04-28,292,0
"Sela",2020-04-29,290.4,0
"Sela",2020-04-30,291,0
"Sela",2020-05-01,293.3,0
"Sela",2020-05-02,292.8,NA
"Sela",2020-05-03,293.9,0
"Sela",2020-05-04,294,0
"Sela",2020-05-05,290.8,3.6
"Sela",2020-05-06,290,0.7
"Sela",2020-05-07,292.5,0
"Sela",2020-05-08,296.1,0
"Sela",2020-05-09,292.8,0.3
"Sela",2020-05-10,292.6,0
"Sela",2020-05-11,294.5,0
"Sela",2020-05-12,297.6,0
"Sela",2020-05-13,299.9,0
"Sela",2020-05-14,301,0
"Sela",2020-05-15,301.8,0.1
"Sela",2020-05-16,303.7,0
"Sela",2020-05-17,304.5,0
"Sela",2020-05-18,305.2,0
"Sela",2020-05-19,305.1,0
"Sela",2020-05-20,304.6,0
"Sela",2020-05-21,304.3,0
"Sela",2020-05-22,300.9,0
"Sela",2020-05-23,294.9,0
"Sela",2020-05-24,291.5,0.3
"Sela",2020-05-25,292.7,0
"Sela",2020-05-26,295.8,0
"Sela",2020-05-27,296.2,0
"Sela",2020-05-28,294,0
"Sela",2020-05-29,292.4,0
"Sela",2020-05-30,292.9,0
"Sela",2020-05-31,294.2,0
"Sela",2020-06-01,296.6,0
"Sela",2020-06-02,297.3,NA
"Sela",2020-06-03,295.3,0
"Sela",2020-06-04,296.9,0
"Sela",2020-06-05,298.1,0
"Sela",2020-06-06,300,0
"Sela",2020-06-07,301.2,0
"Sela",2020-06-08,300.4,0
"Sela",2020-06-09,298.7,0
"Sela",2020-06-10,298.5,0
"Sela",2020-06-11,298.4,0
"Sela",2020-06-12,297.7,0
"Sela",2020-06-13,300.2,0.1
"Sela",2020-06-14,297.5,0
"Sela",2020-06-15,296.3,0
"Sela",2020-06-16,297.9,0
"Sela",2020-06-17,300.7,0
"Sela",2020-06-18,298.3,0
"Sela",2020-06-19,296.5,0.1
"Sela",2020-06-20,297.4,0.2
"Sela",2020-06-21,300.2,0
"Sela",2020-06-22,300.6,0
"Sela",2020-06-23,298.9,0
"Sela",2020-06-24,297.4,0
"Sela",2020-06-25,297.5,0
"Sela",2020-06-26,299.2,0
"Sela",2020-06-27,300.5,0
"Sela",2020-06-28,300.6,0
"Sela",2020-06-29,300,0
"Sela",2020-06-30,299.1,0
"Sela",2020-07-01,300,0
"Sela",2020-07-02,300.4,0
"Sela",2020-07-03,301.7,0
"Sela",2020-07-04,301.4,0
"Sela",2020-07-05,300.6,0
"Sela",2020-07-06,300.2,0
"Sela",2020-07-07,300.4,0
"Sela",2020-07-08,300.1,0
"Sela",2020-07-09,299.5,0
"Sela",2020-07-10,300,0
